index	siteName	code	job	jobCode	lastName	firstName	category	lastNameHiragana	firstNameHiragana	categoryNumber	firstNameEnglish	lastNameEnglish	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	selection	selectionCode	url	url	id		lastNameKatakana	firstNameKatakana				
	社会・人間科学系	028	助教	004	栗山	直子	か	くりやま	なおこ	3	Naoko	Kuriyama	社会・人間科学系	028	社会・人間科学コース	028																									認知心理学	Cognitive psychology 	教育心理学	Educational psychology 	認知科学	Cognitive science	学習科学	Learning science	http://t2r2.star.titech.ac.jp/cgi-bin/researcherinfo.cgi?q_researcher_content_number=CTT100381034		key_rid=1000275708		ｸﾘﾔﾏ	ﾅｵｺ	
	社会・人間科学系	028	講師	003	毛塚	和宏	か	けづか	かずひろ	3	Kazuhiro	Kezuka	社会・人間科学系	028	社会・人間科学コース	028																									計量社会学	Quantitative sociology	数理社会学	Mathematical sociology	家族社会学	Sociology of family			https://sites.google.com/site/kazuhirokezuka/	https://sites.google.com/site/kazuhirokezuka/	key_rid=B000266965		ｹﾂﾞｶ	ｶｽﾞﾋﾛ	
	社会・人間科学系	028	准教授	002	小泉	勇人	か	こいずみ	ゆうと	3	Yuto	Koizumi	社会・人間科学系	028	社会・人間科学コース	028																									英国初期近代劇	Early modern british drama	シェイクスピア劇の映画化	Shakespeare film	アカデミック・ライティング教育	Academic writing education	映画を用いる大学英語教育	English education through films			key_t2r2Rid=CTT100740883		ｺｲｽﾞﾐ	ﾕｳﾄ	
	社会・人間科学系	028	助教	004	小谷	泰則	か	こたに	やすのり	3	Yasunori	Kotani	社会・人間科学系	028	社会・人間科学コース	028																									生理心理学	Psychophysiology	脳科学	Brain science	スポーツ心理学	Sport psychology					key_rid=B000306655		ｺﾀﾆ	ﾔｽﾉﾘ	
	社会・人間科学系	028	講師	003	小松	翠	か	こまつ	みどり	3	Midori	Komatsu	社会・人間科学系	028	社会・人間科学コース	028																									異文化間教育	Intercultural education	日本語教育	Japanese language education	異文化間心理学	Intercultural psychology	異文化間コミュニケーション	Intercultural communication			key_t2r2Rid=CTT100794794		ｺﾏﾂ	ﾐﾄﾞﾘ	
	社会・人間科学系	028	教授	001	佐久間	邦弘	さ	さくま	くにひろ	4	Kunihiro	Sakuma	社会・人間科学系	028	社会・人間科学コース	028																									運動生理学	Exercise physiology	運動生化学	Exercise biochemistry	加齢医学	Gerontology	スポーツ科学	Sports science	https://kunisakuma19690218.jimdo.com/	https://kunisakuma19690218.jimdo.com/	key_t2r2Rid=CTT100703965		ｻｸﾏ	ｸﾆﾋﾛ	
	社会・人間科学系	028	准教授	002	佐藤	礼子	さ	さとう	れいこ	4	Reiko	Sato	社会・人間科学系	028	社会・人間科学コース	028																									日本語教育学	Japanese language education	第二言語習得	Second language acquisition	多文化間コミュニケーション	Multi-cultural communication			https://satoreiko.wordpress.com/	https://satoreiko.wordpress.com/	key_rid=5000021518		ｻﾄｳ	ﾚｲｺ	
	社会・人間科学系	028	教授	001	調	麻佐志	さ	しらべ	まさし	4	Masashi	Shirabe	社会・人間科学系	028	社会・人間科学コース	028																									科学計量学	Scientometrics	科学技術社会論	Scient and technology studies							key_rid=5000039907		ｼﾗﾍﾞ	ﾏｻｼ	
	社会・人間科学系	028	准教授	002	鈴木	悠太	さ	すずき	ゆうた	4	Yuta	Suzuki	社会・人間科学系	028	社会・人間科学コース	028																									教育学	Educational research	学校改革研究	Research on school reform	教師教育	Teacher education	教師の専門家共同体	Teachers' professional community			key_t2r2Rid=CTT100740864		ｽｽﾞｷ	ﾕｳﾀ	
	社会・人間科学系	028	准教授	002	須田	和裕	さ	すだ	かずひろ	4	Kazuhiro	Suda	社会・人間科学系	028	社会・人間科学コース	028																									運動生理学	Exercise physiology	スポーツ科学	Sports science					http://www.sd.hum.titech.ac.jp		key_rid=1000015661		ｽﾀﾞ	ｶｽﾞﾋﾛ	
	社会・人間科学系	028	准教授	002	戦	暁梅	さ	せん	ぎょうばい	5	Xiaomei	Zhan	社会・人間科学系	028	社会・人間科学コース	028																									日、中美術史	Japanese and Chinese art history	比較文学比較文化	Comparative literature and culture							key_rid=1000293239		ｾﾝ	ｷﾞｮｳﾊﾞｲ	
	社会・人間科学系	028	准教授	002	髙橋	将記	た	たかはし	まさき	4	Masaki	Takahashi	社会・人間科学系	028	社会・人間科学コース	028																									栄養生理学	Nutrition physiology	運動生理学	Exercise physiology	時間栄養学	Chrono-nutrition	スポーツ栄養学	Sports-nutrition	https://masakitakahashi512.wixsite.com/website	https://masakitakahashi512.wixsite.com/website	key_rid=7000005096		ﾀｶﾊｼ	ﾏｻｷ	
	社会・人間科学系	028	講師	003	多久和	理実	た	たくわ	よしみ	4	Yoshimi	Takuwa	社会・人間科学系	028	社会・人間科学コース	028																									科学史	History of science	技術史	History of technology	科学コミュニケーション	Science communication					key_t2r2Rid=CTT100514717		ﾀｸﾜ	ﾖｼﾐ	
	社会・人間科学系	028	特定准教授	010	谷口	尚子	た	たにぐち	なおこ	4	Naoko	Taniguchi	社会・人間科学系	028	社会・人間科学コース	028																									政治学	Political science	統計学	Statistics									ﾀﾆｸﾞﾁ	ﾅｵｺ	
	社会・人間科学系	028	教授	001	デ フェランティ	ヒュー	た	で ふぇらんてぃ	ひゅー	1	Hugh	De Ferranti	社会・人間科学系	028	社会・人間科学コース	028																									音楽学	Musicology	民族音楽学	Ethnomusicology	芸能史	History of performing arts 					key_t2r2Rid=CTT100630446		ﾃﾞ ﾌｪﾗﾝﾃｨ	ﾋｭｰ	
	社会・人間科学系	028	教授	001	中島	岳志	な	なかじま	たけし	3	Takeshi	Nakajima	社会・人間科学系	028	社会・人間科学コース	028																																			key_rid=1000326869		ﾅｶｼﾞﾏ	ﾀｹｼ	
	社会・人間科学系	028	教授	001	中島	秀人	な	なかじま	ひでと	3	Hideto	Nakajima	社会・人間科学系	028	社会・人間科学コース	028																									科学史	History of science	技術史	History of technology	科学技術社会論	Science and technology studies			http://www.shs.ens.titech.ac.jp/~nakajima/	http://www.shs.ens.titech.ac.jp/~nakajima/english.htm	key_rid=1000279024		ﾅｶｼﾞﾏ	ﾋﾃﾞﾄ	
	社会・人間科学系	028	教授	001	中野	民夫	な	なかの	たみお	3	Tamio	Nakano	社会・人間科学系	028	社会・人間科学コース	028																									コミュニケーション	Commuication	ワークショップとファシリテーション	Workshop and facilitation	至福の追求と協働による社会変革	Social change by following bilss	参加型授業	Participatory class			key_t2r2Rid=CTT100696082		ﾅｶﾉ	ﾀﾐｵ	
	社会・人間科学系	028	准教授	002	永岑	光恵	な	ながみね	みつえ	3	Mitsue	Nagamine	社会・人間科学系	028	社会・人間科学コース	028																									心理生理学	Psychophygiology	精神神経内分泌学	Psychoneuroendocrinology	ストレス科学	Stress sciences	健康科学	Health sciences	http://www.shs.ens.titech.ac.jp/~nagamine/jp/	http://www.shs.ens.titech.ac.jp/~nagamine/en/	key_rid=5000067480		ﾅｶﾞﾐﾈ	ﾐﾂｴ	
	社会・人間科学系	028	准教授	002	西田	亮介	な	にしだ	りょうすけ	3	Ryosuke	Nishida	社会・人間科学系	028	社会・人間科学コース	028																									社会学	Sociology	公共政策学	Policy study	日本研究	Japan study	情報社会	Information society	https://www.ryosukenishida.com/	https://www.ryosukenishida.com/	key_rid=B000003901		ﾆｼﾀﾞ	ﾘｮｳｽｹ	
	社会・人間科学系	028	助教	004	畑中	健二	は	はたなか	けんじ	2	Kenji	Hatanaka	社会・人間科学系	028	社会・人間科学コース	028																									日本思想史	Intellectual history in Japan									key_rid=1000326051		ﾊﾀﾅｶ	ｹﾝｼﾞ	
	社会・人間科学系	028	教授	001	林	直亨	は	はやし	なおゆき	2	Naoyuki	Hayashi	社会・人間科学系	028	社会・人間科学コース	028																									応用生理学	Applied physiology	運動生理学	Exercise physiology	健康・スポーツ科学	Health and sports sciences			http://hlab.hum.titech.ac.jp/	http://hlab.hum.titech.ac.jp/	key_rid=1000185460		ﾊﾔｼ	ﾅｵﾕｷ	
